placed	0,1,6.193100885613426e-05,0.00011091393078970719
placement	0,2.0,6.193100885613426e-05,0.00016637089618456077
places	0,1,6.193100885613426e-05,0.00011091393078970719
plain	0,4.0,6.193100885613426e-05,0.00027728482697426796
plan	7.0,0,0.0004954480708490741,5.5456965394853596e-05
plans	2.0,0,0.0001857930265684028,5.5456965394853596e-05
plant	1,1.0,0.00012386201771226853,0.00011091393078970719
planted	1,0,0.00012386201771226853,5.5456965394853596e-05
plants	2.0,0,0.0001857930265684028,5.5456965394853596e-05
platform	0,2.0,6.193100885613426e-05,0.00016637089618456077
platitudes	0,1,6.193100885613426e-05,0.00011091393078970719
platte	0,1,6.193100885613426e-05,0.00011091393078970719
played	0,1,6.193100885613426e-05,0.00011091393078970719
pleas	0,1,6.193100885613426e-05,0.00011091393078970719
pleasant	1,0,0.00012386201771226853,5.5456965394853596e-05
please	41.0,20.0,0.0026011023719576393,0.0011645962732919255
pleased	1.0,1,0.00012386201771226853,0.00011091393078970719
plentiful	0,1,6.193100885613426e-05,0.00011091393078970719
plus	1,3.0,0.00012386201771226853,0.00022182786157941438
pm	31.0,3.0,0.0019817922833962965,0.00022182786157941438
po	0,1,6.193100885613426e-05,0.00011091393078970719
point	8.0,6.0,0.0005573790797052084,0.00038819875776397513
points	1.0,2.0,0.00012386201771226853,0.00016637089618456077
policy	0,5.0,6.193100885613426e-05,0.00033274179236912155
political	0,2.0,6.193100885613426e-05,0.00016637089618456077
politically	1,0,0.00012386201771226853,5.5456965394853596e-05
politicians	1,0,0.00012386201771226853,5.5456965394853596e-05
poor	0,3.0,6.193100885613426e-05,0.00022182786157941438
poors	1,0,0.00012386201771226853,5.5456965394853596e-05
pops	1.0,1,0.00012386201771226853,0.00011091393078970719
popular	0,1,6.193100885613426e-05,0.00011091393078970719
portion	1,0,0.00012386201771226853,5.5456965394853596e-05
ports	0,1,6.193100885613426e-05,0.00011091393078970719
position	5.0,1.0,0.0003715860531368056,0.00011091393078970719
positions	1,0,0.00012386201771226853,5.5456965394853596e-05
possesses	0,1,6.193100885613426e-05,0.00011091393078970719
possibilities	0,1,6.193100885613426e-05,0.00011091393078970719
possibility	1.0,2.0,0.00012386201771226853,0.00016637089618456077
possible	8.0,5.0,0.0005573790797052084,0.00033274179236912155
possibly	1,0,0.00012386201771226853,5.5456965394853596e-05
post	0,7.0,6.193100885613426e-05,0.00044365572315882877
postal	0,1,6.193100885613426e-05,0.00011091393078970719
posting	0,1,6.193100885613426e-05,0.00011091393078970719
posts	0,1,6.193100885613426e-05,0.00011091393078970719
potency	0,1,6.193100885613426e-05,0.00011091393078970719
potential	1.0,4.0,0.00012386201771226853,0.00027728482697426796
pound	0,2.0,6.193100885613426e-05,0.00016637089618456077
pounds	0,1,6.193100885613426e-05,0.00011091393078970719
power	17.0,1.0,0.0011147581594104167,0.00011091393078970719
powered	0,2.0,6.193100885613426e-05,0.00016637089618456077
powerful	0,5.0,6.193100885613426e-05,0.00033274179236912155
powerquest	0,1,6.193100885613426e-05,0.00011091393078970719
ppmfztdtet	0,1,6.193100885613426e-05,0.00011091393078970719
practices	2.0,0,0.0001857930265684028,5.5456965394853596e-05
prager	1,0,0.00012386201771226853,5.5456965394853596e-05
pray	0,1,6.193100885613426e-05,0.00011091393078970719
prbolem	0,1,6.193100885613426e-05,0.00011091393078970719
pre	0,1,6.193100885613426e-05,0.00011091393078970719
precluded	1,0,0.00012386201771226853,5.5456965394853596e-05
preferences	0,2.0,6.193100885613426e-05,0.00016637089618456077
preferred	0,2.0,6.193100885613426e-05,0.00016637089618456077
premature	1,0,0.00012386201771226853,5.5456965394853596e-05
premiere	0,2.0,6.193100885613426e-05,0.00016637089618456077
premium	0,3.0,6.193100885613426e-05,0.00022182786157941438
premiums	0,2.0,6.193100885613426e-05,0.00016637089618456077
preneur	0,1,6.193100885613426e-05,0.00011091393078970719
prepared	0,2.0,6.193100885613426e-05,0.00016637089618456077
preposition	0,1,6.193100885613426e-05,0.00011091393078970719
presas	2.0,0,0.0001857930265684028,5.5456965394853596e-05
presccription	0,1,6.193100885613426e-05,0.00011091393078970719
prescriptions	0,1,6.193100885613426e-05,0.00011091393078970719
presence	2.0,0,0.0001857930265684028,5.5456965394853596e-05
present	2.0,0,0.0001857930265684028,5.5456965394853596e-05
presented	0,1,6.193100885613426e-05,0.00011091393078970719
president	6.0,0,0.0004335170619929399,5.5456965394853596e-05
press	1,2.0,0.00012386201771226853,0.00016637089618456077
pressure	3.0,2.0,0.00024772403542453706,0.00016637089618456077
pressured	2.0,0,0.0001857930265684028,5.5456965394853596e-05
presumably	0,1,6.193100885613426e-05,0.00011091393078970719
presumed	1,0,0.00012386201771226853,5.5456965394853596e-05
pretty	4.0,0,0.00030965504428067135,5.5456965394853596e-05
prevatt	4.0,0,0.00030965504428067135,5.5456965394853596e-05
prevent	0,1,6.193100885613426e-05,0.00011091393078970719
previous	9.0,0,0.0006193100885613427,5.5456965394853596e-05
previously	1,1.0,0.00012386201771226853,0.00011091393078970719
prez	1,0,0.00012386201771226853,5.5456965394853596e-05
price	9.0,14.0,0.0006193100885613427,0.0008318544809228039
prices	2.0,5.0,0.0001857930265684028,0.00033274179236912155
pricing	2.0,2.0,0.0001857930265684028,0.00016637089618456077
pricked	0,1,6.193100885613426e-05,0.00011091393078970719
pride	1,0,0.00012386201771226853,5.5456965394853596e-05
priicce	0,1,6.193100885613426e-05,0.00011091393078970719
priice	0,1,6.193100885613426e-05,0.00011091393078970719
priices	0,1,6.193100885613426e-05,0.00011091393078970719
prilosec	0,1,6.193100885613426e-05,0.00011091393078970719
primary	3.0,0,0.00024772403542453706,5.5456965394853596e-05
principal	2.0,0,0.0001857930265684028,5.5456965394853596e-05
principle	0,1,6.193100885613426e-05,0.00011091393078970719
print	0,1,6.193100885613426e-05,0.00011091393078970719
printable	0,2.0,6.193100885613426e-05,0.00016637089618456077
printer	23.0,0,0.0014863442125472223,5.5456965394853596e-05
prior	7.0,0,0.0004954480708490741,5.5456965394853596e-05
priscilla	1,0,0.00012386201771226853,5.5456965394853596e-05
privacy	0,5.0,6.193100885613426e-05,0.00033274179236912155
private	0,5.0,6.193100885613426e-05,0.00033274179236912155
privileged	1,0,0.00012386201771226853,5.5456965394853596e-05
pro	0,1,6.193100885613426e-05,0.00011091393078970719
probably	1.0,4.0,0.00012386201771226853,0.00027728482697426796
problem	1.0,2.0,0.00012386201771226853,0.00016637089618456077
problematic	1,0,0.00012386201771226853,5.5456965394853596e-05
problems	1,3.0,0.00012386201771226853,0.00022182786157941438
procedures	2.0,0,0.0001857930265684028,5.5456965394853596e-05
proceed	0,2.0,6.193100885613426e-05,0.00016637089618456077
proceeds	1,0,0.00012386201771226853,5.5456965394853596e-05
process	6.0,5.0,0.0004335170619929399,0.00033274179236912155
processed	0,1,6.193100885613426e-05,0.00011091393078970719
processes	2.0,0,0.0001857930265684028,5.5456965394853596e-05
processing	4.0,4.0,0.00030965504428067135,0.00027728482697426796
processor	0,1,6.193100885613426e-05,0.00011091393078970719
procrustes	0,1,6.193100885613426e-05,0.00011091393078970719
procurement	2.0,0,0.0001857930265684028,5.5456965394853596e-05
produce	0,2.0,6.193100885613426e-05,0.00016637089618456077
producer	0,1,6.193100885613426e-05,0.00011091393078970719
producers	2.0,0,0.0001857930265684028,5.5456965394853596e-05
producing	1,0,0.00012386201771226853,5.5456965394853596e-05
product	2.0,28.0,0.0001857930265684028,0.0016082519964507542
production	6.0,2.0,0.0004335170619929399,0.00016637089618456077
products	6.0,12.0,0.0004335170619929399,0.0007209405501330967
professional	0,12.0,6.193100885613426e-05,0.0007209405501330967
professionals	2.0,0,0.0001857930265684028,5.5456965394853596e-05
professor	0,1,6.193100885613426e-05,0.00011091393078970719
profile	2.0,1.0,0.0001857930265684028,0.00011091393078970719
profit	0,5.0,6.193100885613426e-05,0.00033274179236912155
profitbanners	0,3.0,6.193100885613426e-05,0.00022182786157941438
profits	0,1,6.193100885613426e-05,0.00011091393078970719
program	1.0,2.0,0.00012386201771226853,0.00016637089618456077
programs	2.0,7.0,0.0001857930265684028,0.00044365572315882877
progress	2.0,0,0.0001857930265684028,5.5456965394853596e-05
prohibited	1,0,0.00012386201771226853,5.5456965394853596e-05
project	7.0,9.0,0.0004954480708490741,0.0005545696539485359
projects	2.0,0,0.0001857930265684028,5.5456965394853596e-05
proliferation	2.0,0,0.0001857930265684028,5.5456965394853596e-05
prominent	0,2.0,6.193100885613426e-05,0.00016637089618456077
promise	0,1,6.193100885613426e-05,0.00011091393078970719
promised	0,1,6.193100885613426e-05,0.00011091393078970719
promising	0,1,6.193100885613426e-05,0.00011091393078970719
promote	0,2.0,6.193100885613426e-05,0.00016637089618456077
promoting	0,2.0,6.193100885613426e-05,0.00016637089618456077
prompt	0,1,6.193100885613426e-05,0.00011091393078970719
properly	0,2.0,6.193100885613426e-05,0.00016637089618456077
property	0,2.0,6.193100885613426e-05,0.00016637089618456077
proposal	2.0,4.0,0.0001857930265684028,0.00027728482697426796
proposed	2.0,0,0.0001857930265684028,5.5456965394853596e-05
prosper	0,1,6.193100885613426e-05,0.00011091393078970719
prostaff	1,0,0.00012386201771226853,5.5456965394853596e-05
protest	2.0,0,0.0001857930265684028,5.5456965394853596e-05
protesting	1,0,0.00012386201771226853,5.5456965394853596e-05
prove	0,2.0,6.193100885613426e-05,0.00016637089618456077
provide	7.0,6.0,0.0004954480708490741,0.00038819875776397513
provided	0,3.0,6.193100885613426e-05,0.00022182786157941438
provider	0,2.0,6.193100885613426e-05,0.00016637089618456077
providers	0,2.0,6.193100885613426e-05,0.00016637089618456077
providing	1.0,1,0.00012386201771226853,0.00011091393078970719
province	0,1,6.193100885613426e-05,0.00011091393078970719
proxy	0,7.0,6.193100885613426e-05,0.00044365572315882877
prozac	0,1,6.193100885613426e-05,0.00011091393078970719
prriicegreat	0,1,6.193100885613426e-05,0.00011091393078970719
ps	0,1,6.193100885613426e-05,0.00011091393078970719
pst	1,0,0.00012386201771226853,5.5456965394853596e-05
pting	0,1,6.193100885613426e-05,0.00011091393078970719
pts	1,0,0.00012386201771226853,5.5456965394853596e-05
public	1,0,0.00012386201771226853,5.5456965394853596e-05
publicity	0,1,6.193100885613426e-05,0.00011091393078970719
published	0,3.0,6.193100885613426e-05,0.00022182786157941438
publishing	0,2.0,6.193100885613426e-05,0.00016637089618456077
puc	2.0,0,0.0001857930265684028,5.5456965394853596e-05
pull	4.0,1.0,0.00030965504428067135,0.00011091393078970719
pulled	1,0,0.00012386201771226853,5.5456965394853596e-05
pulling	1,0,0.00012386201771226853,5.5456965394853596e-05
pulp	1,0,0.00012386201771226853,5.5456965394853596e-05
purchase	4.0,5.0,0.00030965504428067135,0.00033274179236912155
purchased	0,1,6.193100885613426e-05,0.00011091393078970719
purchases	2.0,1.0,0.0001857930265684028,0.00011091393078970719
purchasing	1.0,1,0.00012386201771226853,0.00011091393078970719
pure	0,1,6.193100885613426e-05,0.00011091393078970719
purpose	3.0,3.0,0.00024772403542453706,0.00022182786157941438
pursuing	1,0,0.00012386201771226853,5.5456965394853596e-05
pushed	0,1,6.193100885613426e-05,0.00011091393078970719
pushes	0,1,6.193100885613426e-05,0.00011091393078970719
pushing	0,1,6.193100885613426e-05,0.00011091393078970719
put	3.0,8.0,0.00024772403542453706,0.0004991126885536823
putpeel	0,6.0,6.193100885613426e-05,0.00038819875776397513
puts	1,0,0.00012386201771226853,5.5456965394853596e-05
pwarden	1,0,0.00012386201771226853,5.5456965394853596e-05
q	2.0,3.0,0.0001857930265684028,0.00022182786157941438
qualification	0,1,6.193100885613426e-05,0.00011091393078970719
qualified	0,1,6.193100885613426e-05,0.00011091393078970719
quality	4.0,8.0,0.00030965504428067135,0.0004991126885536823
qualityproducts	0,1,6.193100885613426e-05,0.00011091393078970719
quark	0,1,6.193100885613426e-05,0.00011091393078970719
quasi	1,0,0.00012386201771226853,5.5456965394853596e-05
queensland	0,2.0,6.193100885613426e-05,0.00016637089618456077
question	0,7.0,6.193100885613426e-05,0.00044365572315882877
questions	17.0,15.0,0.0011147581594104167,0.0008873114463176575
quick	1,0,0.00012386201771226853,5.5456965394853596e-05
quickens	0,1,6.193100885613426e-05,0.00011091393078970719
quickly	2.0,3.0,0.0001857930265684028,0.00022182786157941438
quite	2.0,1.0,0.0001857930265684028,0.00011091393078970719
quitting	0,1,6.193100885613426e-05,0.00011091393078970719
quoted	2.0,2.0,0.0001857930265684028,0.00016637089618456077
quotes	0,3.0,6.193100885613426e-05,0.00022182786157941438
ClassPriors	47.0,33.0,0.5875,0.4125
r	2.0,13.0,0.0001857930265684028,0.0007763975155279503
rabey	1,0,0.00012386201771226853,5.5456965394853596e-05
rac	1,0,0.00012386201771226853,5.5456965394853596e-05
race	0,1,6.193100885613426e-05,0.00011091393078970719
rail	0,3.0,6.193100885613426e-05,0.00022182786157941438
railing	0,1,6.193100885613426e-05,0.00011091393078970719
raise	0,2.0,6.193100885613426e-05,0.00016637089618456077
raised	0,2.0,6.193100885613426e-05,0.00016637089618456077
raises	0,2.0,6.193100885613426e-05,0.00016637089618456077
raising	0,1,6.193100885613426e-05,0.00011091393078970719
ram	0,1,6.193100885613426e-05,0.00011091393078970719
ramupgradeable	0,1,6.193100885613426e-05,0.00011091393078970719
ran	0,2.0,6.193100885613426e-05,0.00016637089618456077
ranch	8.0,0,0.0005573790797052084,5.5456965394853596e-05
randall	2.0,0,0.0001857930265684028,5.5456965394853596e-05
randle	1,0,0.00012386201771226853,5.5456965394853596e-05
randomly	0,1,6.193100885613426e-05,0.00011091393078970719
randy	1,0,0.00012386201771226853,5.5456965394853596e-05
ranen	1,0,0.00012386201771226853,5.5456965394853596e-05
range	0,2.0,6.193100885613426e-05,0.00016637089618456077
rankings	1,0,0.00012386201771226853,5.5456965394853596e-05
rapidly	0,1,6.193100885613426e-05,0.00011091393078970719
rare	0,1,6.193100885613426e-05,0.00011091393078970719
rat	0,2.0,6.193100885613426e-05,0.00016637089618456077
rate	18.0,5.0,0.0011766891682665512,0.00033274179236912155
rated	0,2.0,6.193100885613426e-05,0.00016637089618456077
rates	2.0,3.0,0.0001857930265684028,0.00022182786157941438
rather	1,3.0,0.00012386201771226853,0.00022182786157941438
rating	0,2.0,6.193100885613426e-05,0.00016637089618456077
ratio	0,1,6.193100885613426e-05,0.00011091393078970719
ravi	6.0,0,0.0004335170619929399,5.5456965394853596e-05
ray	3.0,0,0.00024772403542453706,5.5456965394853596e-05
raymond	7.0,0,0.0004954480708490741,5.5456965394853596e-05
rd	1,0,0.00012386201771226853,5.5456965394853596e-05
re	23.0,9.0,0.0014863442125472223,0.0005545696539485359
rea	0,1,6.193100885613426e-05,0.00011091393078970719
reach	2.0,3.0,0.0001857930265684028,0.00022182786157941438
reached	1,1.0,0.00012386201771226853,0.00011091393078970719
reaching	1,0,0.00012386201771226853,5.5456965394853596e-05
read	0,16.0,6.193100885613426e-05,0.0009427684117125111
reader	0,23.0,6.193100885613426e-05,0.0013309671694764862
readers	0,3.0,6.193100885613426e-05,0.00022182786157941438
readies	0,1,6.193100885613426e-05,0.00011091393078970719
reading	0,1,6.193100885613426e-05,0.00011091393078970719
reado	0,1,6.193100885613426e-05,0.00011091393078970719
reads	0,2.0,6.193100885613426e-05,0.00016637089618456077
ready	2.0,3.0,0.0001857930265684028,0.00022182786157941438
real	0,10.0,6.193100885613426e-05,0.0006100266193433896
realize	0,1,6.193100885613426e-05,0.00011091393078970719
really	3.0,4.0,0.00024772403542453706,0.00027728482697426796
rear	0,1,6.193100885613426e-05,0.00011091393078970719
reason	2.0,3.0,0.0001857930265684028,0.00022182786157941438
reasonable	0,2.0,6.193100885613426e-05,0.00016637089618456077
reasons	0,1,6.193100885613426e-05,0.00011091393078970719
reassigned	1,0,0.00012386201771226853,5.5456965394853596e-05
rebel	0,2.0,6.193100885613426e-05,0.00016637089618456077
rebels	0,2.0,6.193100885613426e-05,0.00016637089618456077
recap	2.0,1.0,0.0001857930265684028,0.00011091393078970719
receipt	3.0,2.0,0.00024772403542453706,0.00016637089618456077
receipts	0,1,6.193100885613426e-05,0.00011091393078970719
receive	2.0,8.0,0.0001857930265684028,0.0004991126885536823
received	3.0,2.0,0.00024772403542453706,0.00016637089618456077
receives	3.0,0,0.00024772403542453706,5.5456965394853596e-05
receiving	0,4.0,6.193100885613426e-05,0.00027728482697426796
recent	2.0,1.0,0.0001857930265684028,0.00011091393078970719
recently	4.0,0,0.00030965504428067135,5.5456965394853596e-05
reception	1,0,0.00012386201771226853,5.5456965394853596e-05
recieved	0,1,6.193100885613426e-05,0.00011091393078970719
recipient	2.0,0,0.0001857930265684028,5.5456965394853596e-05
reclaimers	0,1,6.193100885613426e-05,0.00011091393078970719
recognition	0,1,6.193100885613426e-05,0.00011091393078970719
recognizing	3.0,0,0.00024772403542453706,5.5456965394853596e-05
recommend	1,0,0.00012386201771226853,5.5456965394853596e-05
recommendations	3.0,1,0.00024772403542453706,0.00011091393078970719
record	2.0,0,0.0001857930265684028,5.5456965394853596e-05
recorded	0,1,6.193100885613426e-05,0.00011091393078970719
recover	2.0,0,0.0001857930265684028,5.5456965394853596e-05
recovery	1.0,1,0.00012386201771226853,0.00011091393078970719
recruiting	2.0,1.0,0.0001857930265684028,0.00011091393078970719
red	0,2.0,6.193100885613426e-05,0.00016637089618456077
redesign	0,2.0,6.193100885613426e-05,0.00016637089618456077
redesigns	0,1,6.193100885613426e-05,0.00011091393078970719
redhat	0,1,6.193100885613426e-05,0.00011091393078970719
reduce	0,1,6.193100885613426e-05,0.00011091393078970719
reduced	0,1,6.193100885613426e-05,0.00011091393078970719
reduces	0,2.0,6.193100885613426e-05,0.00016637089618456077
reduction	2.0,1,0.0001857930265684028,0.00011091393078970719
reference	0,1,6.193100885613426e-05,0.00011091393078970719
references	0,1,6.193100885613426e-05,0.00011091393078970719
referred	1.0,1,0.00012386201771226853,0.00011091393078970719
reflect	1,0,0.00012386201771226853,5.5456965394853596e-05
reflected	1,0,0.00012386201771226853,5.5456965394853596e-05
reflections	0,1,6.193100885613426e-05,0.00011091393078970719
reflux	0,1,6.193100885613426e-05,0.00011091393078970719
refugee	0,2.0,6.193100885613426e-05,0.00016637089618456077
refuse	0,1,6.193100885613426e-05,0.00011091393078970719
regard	5.0,2.0,0.0003715860531368056,0.00016637089618456077
regarding	2.0,0,0.0001857930265684028,5.5456965394853596e-05
regardless	3.0,0,0.00024772403542453706,5.5456965394853596e-05
regards	4.0,0,0.00030965504428067135,5.5456965394853596e-05
regina	0,6.0,6.193100885613426e-05,0.00038819875776397513
region	5.0,1.0,0.0003715860531368056,0.00011091393078970719
regional	8.0,0,0.0005573790797052084,5.5456965394853596e-05
regions	4.0,1.0,0.00030965504428067135,0.00011091393078970719
registered	2.0,1.0,0.0001857930265684028,0.00011091393078970719
regretful	0,1,6.193100885613426e-05,0.00011091393078970719
regulations	3.0,0,0.00024772403542453706,5.5456965394853596e-05
reins	0,1,6.193100885613426e-05,0.00011091393078970719
reiterate	1,0,0.00012386201771226853,5.5456965394853596e-05
rejoice	0,1,6.193100885613426e-05,0.00011091393078970719
related	1,0,0.00012386201771226853,5.5456965394853596e-05
relates	0,1,6.193100885613426e-05,0.00011091393078970719
relating	2.0,0,0.0001857930265684028,5.5456965394853596e-05
relations	3.0,0,0.00024772403542453706,5.5456965394853596e-05
relationship	2.0,2.0,0.0001857930265684028,0.00016637089618456077
relative	2.0,0,0.0001857930265684028,5.5456965394853596e-05
released	0,2.0,6.193100885613426e-05,0.00016637089618456077
releases	0,2.0,6.193100885613426e-05,0.00016637089618456077
relegated	0,1,6.193100885613426e-05,0.00011091393078970719
reliant	3.0,0,0.00024772403542453706,5.5456965394853596e-05
reliantenergy	3.0,0,0.00024772403542453706,5.5456965394853596e-05
relieved	0,1,6.193100885613426e-05,0.00011091393078970719
relieves	0,1,6.193100885613426e-05,0.00011091393078970719
remain	0,1,6.193100885613426e-05,0.00011091393078970719
remainder	2.0,0,0.0001857930265684028,5.5456965394853596e-05
remaining	2.0,1.0,0.0001857930265684028,0.00011091393078970719
remember	3.0,4.0,0.00024772403542453706,0.00027728482697426796
remind	0,1,6.193100885613426e-05,0.00011091393078970719
reminder	1,0,0.00012386201771226853,5.5456965394853596e-05
removal	0,1,6.193100885613426e-05,0.00011091393078970719
remove	0,4.0,6.193100885613426e-05,0.00027728482697426796
removed	0,2.0,6.193100885613426e-05,0.00016637089618456077
removes	0,1,6.193100885613426e-05,0.00011091393078970719
removing	0,1,6.193100885613426e-05,0.00011091393078970719
remunerate	0,1,6.193100885613426e-05,0.00011091393078970719
renewable	2.0,0,0.0001857930265684028,5.5456965394853596e-05
rennie	1,0,0.00012386201771226853,5.5456965394853596e-05
rental	0,1,6.193100885613426e-05,0.00011091393078970719
repeatedly	0,1,6.193100885613426e-05,0.00011091393078970719
replace	1.0,1,0.00012386201771226853,0.00011091393078970719
replay	2.0,0,0.0001857930265684028,5.5456965394853596e-05
replies	0,1,6.193100885613426e-05,0.00011091393078970719
repling	1,0,0.00012386201771226853,5.5456965394853596e-05
reply	0,2.0,6.193100885613426e-05,0.00016637089618456077
replying	1,0,0.00012386201771226853,5.5456965394853596e-05
report	9.0,2.0,0.0006193100885613427,0.00016637089618456077
reportedly	1,0,0.00012386201771226853,5.5456965394853596e-05
reporting	7.0,0,0.0004954480708490741,5.5456965394853596e-05
representatives	1.0,1,0.00012386201771226853,0.00011091393078970719
republicans	1,0,0.00012386201771226853,5.5456965394853596e-05
reputation	0,1,6.193100885613426e-05,0.00011091393078970719
request	3.0,8.0,0.00024772403542453706,0.0004991126885536823
require	2.0,0,0.0001857930265684028,5.5456965394853596e-05
required	0,1,6.193100885613426e-05,0.00011091393078970719
requirements	3.0,0,0.00024772403542453706,5.5456965394853596e-05
requires	0,1,6.193100885613426e-05,0.00011091393078970719
reread	0,1,6.193100885613426e-05,0.00011091393078970719
research	5.0,0,0.0003715860531368056,5.5456965394853596e-05
resell	0,1,6.193100885613426e-05,0.00011091393078970719
reseller	0,1,6.193100885613426e-05,0.00011091393078970719
reservation	1,0,0.00012386201771226853,5.5456965394853596e-05
reserve	0,2.0,6.193100885613426e-05,0.00016637089618456077
reserved	1,2.0,0.00012386201771226853,0.00016637089618456077
residents	0,1,6.193100885613426e-05,0.00011091393078970719
residue	1,0,0.00012386201771226853,5.5456965394853596e-05
resistance	0,1,6.193100885613426e-05,0.00011091393078970719
resolve	4.0,0,0.00030965504428067135,5.5456965394853596e-05
resolved	1,0,0.00012386201771226853,5.5456965394853596e-05
resort	2.0,0,0.0001857930265684028,5.5456965394853596e-05
resource	2.0,3.0,0.0001857930265684028,0.00022182786157941438
resourceful	0,1,6.193100885613426e-05,0.00011091393078970719
resources	15.0,6.0,0.0009908961416981482,0.00038819875776397513
resourcestocks	0,1,6.193100885613426e-05,0.00011091393078970719
respect	1,2.0,0.00012386201771226853,0.00016637089618456077
respectable	0,1,6.193100885613426e-05,0.00011091393078970719
respected	0,1,6.193100885613426e-05,0.00011091393078970719
respective	2.0,0,0.0001857930265684028,5.5456965394853596e-05
respond	1.0,3.0,0.00012386201771226853,0.00022182786157941438
response	0,2.0,6.193100885613426e-05,0.00016637089618456077
responses	0,4.0,6.193100885613426e-05,0.00027728482697426796
responsibilites	2.0,0,0.0001857930265684028,5.5456965394853596e-05
responsibilities	5.0,0,0.0003715860531368056,5.5456965394853596e-05
responsibility	10.0,0,0.0006812410974174769,5.5456965394853596e-05
responsible	4.0,0,0.00030965504428067135,5.5456965394853596e-05
rest	0,4.0,6.193100885613426e-05,0.00027728482697426796
restate	0,1,6.193100885613426e-05,0.00011091393078970719
restless	0,1,6.193100885613426e-05,0.00011091393078970719
restore	0,1,6.193100885613426e-05,0.00011091393078970719
restrictions	1,0,0.00012386201771226853,5.5456965394853596e-05
result	1,0,0.00012386201771226853,5.5456965394853596e-05
resulted	0,2.0,6.193100885613426e-05,0.00016637089618456077
results	1.0,3.0,0.00012386201771226853,0.00022182786157941438
resume	3.0,0,0.00024772403542453706,5.5456965394853596e-05
retail	2.0,1.0,0.0001857930265684028,0.00011091393078970719
retains	2.0,0,0.0001857930265684028,5.5456965394853596e-05
retarding	0,1,6.193100885613426e-05,0.00011091393078970719
retentive	0,1,6.193100885613426e-05,0.00011091393078970719
retire	1,1.0,0.00012386201771226853,0.00011091393078970719
retired	0,2.0,6.193100885613426e-05,0.00016637089618456077
retirement	0,1,6.193100885613426e-05,0.00011091393078970719
return	5.0,2.0,0.0003715860531368056,0.00016637089618456077
returned	0,2.0,6.193100885613426e-05,0.00016637089618456077
rev	2.0,0,0.0001857930265684028,5.5456965394853596e-05
revenue	2.0,0,0.0001857930265684028,5.5456965394853596e-05
reversed	0,1,6.193100885613426e-05,0.00011091393078970719
review	6.0,4.0,0.0004335170619929399,0.00027728482697426796
reviewed	0,4.0,6.193100885613426e-05,0.00027728482697426796
reviewing	0,1,6.193100885613426e-05,0.00011091393078970719
reviews	2.0,4.0,0.0001857930265684028,0.00027728482697426796
revised	1,0,0.00012386201771226853,5.5456965394853596e-05
revolution	0,2.0,6.193100885613426e-05,0.00016637089618456077
revolutionary	0,1,6.193100885613426e-05,0.00011091393078970719
rewarding	0,2.0,6.193100885613426e-05,0.00016637089618456077
rewrite	0,2.0,6.193100885613426e-05,0.00016637089618456077
rge	0,1,6.193100885613426e-05,0.00011091393078970719
rhine	0,1,6.193100885613426e-05,0.00011091393078970719
rhinopez	0,1,6.193100885613426e-05,0.00011091393078970719
rich	0,1,6.193100885613426e-05,0.00011091393078970719
richard	3.0,0,0.00024772403542453706,5.5456965394853596e-05
richarddaniel	1,0,0.00012386201771226853,5.5456965394853596e-05
rick	5.0,0,0.0003715860531368056,5.5456965394853596e-05
rid	0,1,6.193100885613426e-05,0.00011091393078970719
ride	2.0,0,0.0001857930265684028,5.5456965394853596e-05
ridiculous	0,1,6.193100885613426e-05,0.00011091393078970719
riding	0,1,6.193100885613426e-05,0.00011091393078970719
riedel	1,0,0.00012386201771226853,5.5456965394853596e-05
right	2.0,13.0,0.0001857930265684028,0.0007763975155279503
rightly	0,1,6.193100885613426e-05,0.00011091393078970719
rights	0,4.0,6.193100885613426e-05,0.00027728482697426796
rise	0,1,6.193100885613426e-05,0.00011091393078970719
rising	1,0,0.00012386201771226853,5.5456965394853596e-05
risk	31.0,3.0,0.0019817922833962965,0.00022182786157941438
rita	3.0,0,0.00024772403542453706,5.5456965394853596e-05
river	1.0,1,0.00012386201771226853,0.00011091393078970719
riverdeep	0,1,6.193100885613426e-05,0.00011091393078970719
rizzi	2.0,0,0.0001857930265684028,5.5456965394853596e-05
rm	0,1,6.193100885613426e-05,0.00011091393078970719
rmation	0,1,6.193100885613426e-05,0.00011091393078970719
road	0,2.0,6.193100885613426e-05,0.00016637089618456077
roared	0,1,6.193100885613426e-05,0.00011091393078970719
rob	0,3.0,6.193100885613426e-05,0.00022182786157941438
robert	6.0,1.0,0.0004335170619929399,0.00011091393078970719
roberts	9.0,0,0.0006193100885613427,5.5456965394853596e-05
rock	0,2.0,6.193100885613426e-05,0.00016637089618456077
rodgers	1,0,0.00012386201771226853,5.5456965394853596e-05
rodney	1,0,0.00012386201771226853,5.5456965394853596e-05
rodriguez	2.0,0,0.0001857930265684028,5.5456965394853596e-05
rogram	0,1,6.193100885613426e-05,0.00011091393078970719
rohan	1,0,0.00012386201771226853,5.5456965394853596e-05
roibot	0,2.0,6.193100885613426e-05,0.00016637089618456077
role	13.0,0,0.0008670341239858798,5.5456965394853596e-05
roll	0,1,6.193100885613426e-05,0.00011091393078970719
roman	4.0,0,0.00030965504428067135,5.5456965394853596e-05
romantic	1,0,0.00012386201771226853,5.5456965394853596e-05
romeo	1,0,0.00012386201771226853,5.5456965394853596e-05
